Country,Brand,Name,Amount,Price,Currency,Price / stick,URL
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line 8 Ball (Preferido),1,6.2,EUR,6.2,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line 8 Ball (Preferido),20,120.28,EUR,6.014,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line Bobber (Super Robusto),1,9.2,EUR,9.2,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line Bobber (Super Robusto),20,178.48,EUR,8.924,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line Old School (Torpedo),1,8.9,EUR,8.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line Old School (Torpedo),20,172.66,EUR,8.633,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line World Trip (Toro Gigante),1,9.2,EUR,9.2,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line World Trip (Toro Gigante),20,178.48,EUR,8.924,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line Custom (Churchill),1,8.6,EUR,8.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Dark Line,Total Flame Dark Line Custom (Churchill),20,166.84,EUR,8.342,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Dark-Line
Dominican Republic,Total Flame Wild One,Total Flame Wild One Robusto Tube,1,13.4,EUR,13.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Wild-One
Dominican Republic,Total Flame Wild One,Total Flame Wild One Robusto Tube,20,259.96,EUR,12.998,https://www.hacico.de/en/Cigars/Dominican-Republic/Total-Flame-Wild-One
Dominican Republic,SWAG,SWAG Puro Dominicano Infamous ( Toro ),1,8.0,EUR,8.0,https://www.hacico.de/en/Cigars/Dominican-Republic/SWAG
Dominican Republic,SWAG,SWAG Puro Dominicano Infamous ( Toro ),20,155.2,EUR,7.76,https://www.hacico.de/en/Cigars/Dominican-Republic/SWAG
Dominican Republic,SWAG,SWAG Puro Dominicano Lavish ( Robusto ),1,7.7,EUR,7.7,https://www.hacico.de/en/Cigars/Dominican-Republic/SWAG
Dominican Republic,SWAG,SWAG Puro Dominicano Lavish ( Robusto ),20,149.38,EUR,7.468999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/SWAG
Dominican Republic,SWAG,SWAG Black Infamous ( Toro ),1,8.8,EUR,8.8,https://www.hacico.de/en/Cigars/Dominican-Republic/SWAG
Dominican Republic,SWAG,SWAG Black Infamous ( Toro ),20,170.72,EUR,8.536,https://www.hacico.de/en/Cigars/Dominican-Republic/SWAG
Dominican Republic,SWAG,SWAG Black VIP,1,8.2,EUR,8.2,https://www.hacico.de/en/Cigars/Dominican-Republic/SWAG
Dominican Republic,SWAG,SWAG Black VIP,20,159.08,EUR,7.954000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/SWAG
Dominican Republic,Santa Damiana Especial,Santa Damiana Limited Edition Edition Especial Imperials 2016 (Perfecto),1,9.8,EUR,9.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Especial
Dominican Republic,Santa Damiana Especial,Santa Damiana Limited Edition Edition Especial Imperials 2016 (Perfecto),10,95.06,EUR,9.506,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Especial
Dominican Republic,Santa Damiana Especial,Santa Damiana Especial Panatela,1,5.2,EUR,5.2,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Especial
Dominican Republic,Santa Damiana Especial,Santa Damiana Especial Panatela,10,50.44,EUR,5.044,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Especial
Dominican Republic,Santa Damiana Vintage Maduro,Santa Damiana Vintage Maduro Corona,1,6.4,EUR,6.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Vintage-Maduro
Dominican Republic,Santa Damiana Vintage Maduro,Santa Damiana Vintage Maduro Corona,1,6.2,EUR,6.2,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Vintage-Maduro
Dominican Republic,Santa Damiana Vintage Maduro,Santa Damiana Vintage Maduro Mini Belicoso,1,7.2,EUR,7.2,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Vintage-Maduro
Dominican Republic,Santa Damiana Vintage Maduro,Santa Damiana Vintage Maduro Mini Belicoso,10,69.84,EUR,6.984,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Vintage-Maduro
Dominican Republic,Santa Damiana Vintage Maduro,Santa Damiana Vintage Maduro Robusto,1,7.1,EUR,7.1,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Vintage-Maduro
Dominican Republic,Santa Damiana Vintage Maduro,Santa Damiana Vintage Maduro Robusto,20,137.74,EUR,6.8870000000000005,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana-Vintage-Maduro
Dominican Republic,Santa Damiana,Santa Damiana Gigantes,1,6.8,EUR,6.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Gigantes,25,164.9,EUR,6.596,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Chicos,1,1.5,EUR,1.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Chicos,8,11.64,EUR,1.455,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Churchill,1,5.8,EUR,5.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Churchill,25,140.65,EUR,5.626,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Corona,1,4.5,EUR,4.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Corona,25,109.13,EUR,4.3652,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Grande,1,15.0,EUR,15.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Grande,5,75.18,EUR,15.036000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Minutos,1,2.3,EUR,2.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Minutos,20,46.0,EUR,2.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Panetela,1,3.9,EUR,3.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Panetela,25,94.58,EUR,3.7832,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Perlas,1,3.3,EUR,3.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Perlas,20,64.02,EUR,3.2009999999999996,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Robusto,1,5.4,EUR,5.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Robusto,25,130.95,EUR,5.2379999999999995,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Short Robusto,1,5.6,EUR,5.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Short Robusto,25,135.8,EUR,5.432,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Torpedo,1,6.6,EUR,6.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Torpedo,25,160.05,EUR,6.402,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Tubulares,1,6.6,EUR,6.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana Tubulares,25,160.05,EUR,6.402,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Santa Damiana 6 Cigars Selection,6,45.4,EUR,7.566666666666666,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Santa Damiana,Colección Robustos (Santa Damiana / Don Diego),6,44.62,EUR,7.4366666666666665,https://www.hacico.de/en/Cigars/Dominican-Republic/Santa-Damiana
Dominican Republic,Rolando Antonio Villamil,Rolando Antonio Villamil Viso 98 Gran Corona,1,6.5,EUR,6.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Rolando-Antonio-Villamil
Dominican Republic,Rolando Antonio Villamil,Rolando Antonio Villamil Viso 98 Gran Corona,20,126.1,EUR,6.305,https://www.hacico.de/en/Cigars/Dominican-Republic/Rolando-Antonio-Villamil
Dominican Republic,Rolando Antonio Villamil,Rolando Antonio Villamil Viso 98 Robusto,1,5.5,EUR,5.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Rolando-Antonio-Villamil
Dominican Republic,Rolando Antonio Villamil,Rolando Antonio Villamil Viso 98 Robusto,20,106.7,EUR,5.335,https://www.hacico.de/en/Cigars/Dominican-Republic/Rolando-Antonio-Villamil
Dominican Republic,Rodrigo de Jerez Dominicana,Rodrigo de Jerez Churchill,1,6.0,EUR,6.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Rodrigo-de-Jerez-Dominicana
Dominican Republic,Rodrigo de Jerez Dominicana,Rodrigo de Jerez Churchill,25,145.5,EUR,5.82,https://www.hacico.de/en/Cigars/Dominican-Republic/Rodrigo-de-Jerez-Dominicana
Dominican Republic,Rodrigo de Jerez Dominicana,Rodrigo de Jerez Corona,1,4.8,EUR,4.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Rodrigo-de-Jerez-Dominicana
Dominican Republic,Rodrigo de Jerez Dominicana,Rodrigo de Jerez Corona,25,116.4,EUR,4.656000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/Rodrigo-de-Jerez-Dominicana
Dominican Republic,Rodrigo de Jerez Dominicana,Rodrigo de Jerez Robusto,1,5.2,EUR,5.2,https://www.hacico.de/en/Cigars/Dominican-Republic/Rodrigo-de-Jerez-Dominicana
Dominican Republic,Rodrigo de Jerez Dominicana,Rodrigo de Jerez Robusto,25,126.1,EUR,5.044,https://www.hacico.de/en/Cigars/Dominican-Republic/Rodrigo-de-Jerez-Dominicana
Dominican Republic,Rodrigo de Jerez Dominicana,August Schuster Selección Churchill,5,29.0,EUR,5.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Rodrigo-de-Jerez-Dominicana
Dominican Republic,Rodrigo de Jerez Dominicana,August Schuster Selección Robusto,7,35.31,EUR,5.0442857142857145,https://www.hacico.de/en/Cigars/Dominican-Republic/Rodrigo-de-Jerez-Dominicana
Dominican Republic,San Pedro,San Pedro de Marcoris Brazil Robusto,1,4.2,EUR,4.2,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Brazil Robusto,20,81.48,EUR,4.074,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Brazil Perla,1,2.9,EUR,2.9,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Brazil Perla,20,56.26,EUR,2.8129999999999997,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Brazil Corona,1,3.7,EUR,3.7,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Brazil Corona,20,71.78,EUR,3.589,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Ecuador Robusto,1,4.2,EUR,4.2,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Ecuador Robusto,20,81.48,EUR,4.074,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Ecuador Perla,1,2.9,EUR,2.9,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Ecuador Perla,20,56.26,EUR,2.8129999999999997,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Ecuador Corona,1,3.7,EUR,3.7,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Marcoris Ecuador Corona,20,71.78,EUR,3.589,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Macoris Brazil Gran Toro,1,4.7,EUR,4.7,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Macoris Brazil Gran Toro,20,91.18,EUR,4.559,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Macoris Ecuador Gran Toro,1,4.7,EUR,4.7,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,San Pedro,San Pedro de Macoris Ecuador Gran Toro,20,91.18,EUR,4.559,https://www.hacico.de/en/Cigars/Dominican-Republic/San-Pedro
Dominican Republic,Vega Fina,VegaFina Half Corona Special Edition,1,3.5,EUR,3.5,https://www.hacico.de//en/Cigars/Dominican-Republic/Vega-Fina--Page-2?linkurl=en%2FCigars%2FDominican-Republic%2FVega-Fina&cPath=1_7_527&cat=527&language=en&page=2
Dominican Republic,Vega Fina,VegaFina Half Corona Special Edition,4,13.58,EUR,3.395,https://www.hacico.de//en/Cigars/Dominican-Republic/Vega-Fina--Page-2?linkurl=en%2FCigars%2FDominican-Republic%2FVega-Fina&cPath=1_7_527&cat=527&language=en&page=2
Dominican Republic,Rauchvergnügen,Rauchvergnügen,1,8.4,EUR,8.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Rauchvergnugen
Dominican Republic,Rauchvergnügen,Rauchvergnügen,2,16.3,EUR,8.15,https://www.hacico.de/en/Cigars/Dominican-Republic/Rauchvergnugen
Dominican Republic,Rauchvergnügen,Rauchvergnügen,25,203.7,EUR,8.148,https://www.hacico.de/en/Cigars/Dominican-Republic/Rauchvergnugen
Dominican Republic,Quisqueya Maduro,Quisqueya Maduro Petit Corona,1,2.4,EUR,2.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Maduro
Dominican Republic,Quisqueya Maduro,Quisqueya Maduro Petit Corona,10,23.28,EUR,2.3280000000000003,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Maduro
Dominican Republic,Quisqueya Maduro,Quisqueya Maduro Robusto,1,3.0,EUR,3.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Maduro
Dominican Republic,Quisqueya Maduro,Quisqueya Maduro Robusto,10,29.1,EUR,2.91,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Maduro
Dominican Republic,Quisqueya Maduro,Quisqueya Maduro Torpedos,1,3.4,EUR,3.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Maduro
Dominican Republic,Quisqueya Maduro,Quisqueya Maduro Torpedos,10,32.98,EUR,3.2979999999999996,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Maduro
Dominican Republic,Quisqueya Maduro,Quisqueya Maduro Matador,1,3.6,EUR,3.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Maduro
Dominican Republic,Quisqueya Maduro,Quisqueya Maduro Matador,10,34.92,EUR,3.492,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Maduro
Dominican Republic,Quisqueya Forte,Quisqueya Forte Petit Corona,1,2.3,EUR,2.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Forte
Dominican Republic,Quisqueya Forte,Quisqueya Forte Petit Corona,10,22.31,EUR,2.231,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Forte
Dominican Republic,Quisqueya Forte,Quisqueya Forte Corona,1,2.3,EUR,2.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Forte
Dominican Republic,Quisqueya Forte,Quisqueya Forte Corona,10,23.0,EUR,2.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Forte
Dominican Republic,Quisqueya Forte,Quisqueya Forte Robusto,1,2.9,EUR,2.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Forte
Dominican Republic,Quisqueya Forte,Quisqueya Forte Robusto,10,28.13,EUR,2.8129999999999997,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya-Forte
Dominican Republic,Quisqueya,Quisqueya Minuto,1,1.1,EUR,1.1,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Minuto,10,10.67,EUR,1.067,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Princess,1,1.75,EUR,1.75,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Princess,10,17.5,EUR,1.75,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Petit,1,1.8,EUR,1.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Petit,10,18.0,EUR,1.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Numero 5,1,2.0,EUR,2.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Numero 5,10,20.0,EUR,2.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Lindas,1,1.7,EUR,1.7,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Lindas,10,16.49,EUR,1.6489999999999998,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Numero 4,1,1.75,EUR,1.75,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Numero 4,10,16.97,EUR,1.6969999999999998,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Numero 2,1,2.3,EUR,2.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Numero 2,10,22.31,EUR,2.231,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Panatela,1,2.4,EUR,2.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Panatela,10,23.28,EUR,2.3280000000000003,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Numero 1,1,2.6,EUR,2.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Numero 1,10,25.22,EUR,2.522,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Robusto,1,2.3,EUR,2.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Robusto,10,22.31,EUR,2.231,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Cetros,1,2.3,EUR,2.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Cetros,10,22.31,EUR,2.231,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Torpedo,1,3.0,EUR,3.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Torpedo,10,29.1,EUR,2.91,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Presidente,1,2.9,EUR,2.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quisqueya,Quisqueya Presidente,10,28.13,EUR,2.8129999999999997,https://www.hacico.de/en/Cigars/Dominican-Republic/Quisqueya
Dominican Republic,Quesada Reserva Privada Oscuro,Quesada Reserva Privada Oscuro Robusto,1,7.5,EUR,7.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Quesada-Reserva-Privada-Oscuro
Dominican Republic,Quesada Reserva Privada Oscuro,Quesada Reserva Privada Oscuro Robusto,10,72.75,EUR,7.275,https://www.hacico.de/en/Cigars/Dominican-Republic/Quesada-Reserva-Privada-Oscuro
Dominican Republic,Quesada Reserva Privada Oscuro,Quesada Reserva Privada Oscuro Double Corona,1,8.0,EUR,8.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Quesada-Reserva-Privada-Oscuro
Dominican Republic,Quesada Reserva Privada Oscuro,Quesada Reserva Privada Oscuro Double Corona,10,77.6,EUR,7.76,https://www.hacico.de/en/Cigars/Dominican-Republic/Quesada-Reserva-Privada-Oscuro
